UT,Altitude,OrbitalSpeed,TrueAnom,EccAnomaly,MeanAnomaly,TrueLong
10266210.40,4123246.912,130237.029,142.441,141.682,140.917,232.584
10266210.80,4123939.075,130234.645,142.519,141.761,140.997,232.661
10266211.12,4124491.923,130232.742,142.581,141.824,141.061,232.723
10266211.52,4125181.880,130230.366,142.658,141.903,141.142,232.801
10266211.84,4125732.962,130228.468,142.720,141.966,141.206,232.863
10266212.20,4126351.988,130226.336,142.790,142.037,141.278,232.932
10266212.56,4126970.019,130224.208,142.859,142.108,141.350,233.003
10266212.88,4127518.542,130222.319,142.921,142.171,141.414,233.065
10266213.24,4128134.689,130220.198,142.991,142.242,141.486,233.134
10266213.60,4128749.837,130218.080,143.061,142.312,141.558,233.204
10266213.92,4129295.797,130216.200,143.123,142.375,141.622,233.266
10266214.32,4129977.134,130213.854,143.200,142.454,141.702,233.344
10266214.64,4130521.314,130211.980,143.262,142.517,141.766,233.406
10266215.00,4131132.570,130209.876,143.332,142.588,141.838,233.475
10266215.36,4131742.824,130207.774,143.401,142.659,141.911,233.545
10266215.68,4132284.428,130205.910,143.463,142.722,141.975,233.607
10266216.08,4132960.318,130203.583,143.541,142.801,142.055,233.684
10266216.40,4133500.136,130201.724,143.603,142.864,142.119,233.746
10266216.76,4134106.481,130199.637,143.672,142.935,142.191,233.816
10266217.12,4134711.818,130197.552,143.742,143.006,142.263,233.886
10266217.44,4135249.050,130195.703,143.804,143.069,142.327,233.948
10266217.76,4135785.484,130193.856,143.866,143.132,142.391,234.010
10266218.08,4136321.121,130192.012,143.928,143.195,142.455,234.072
10266218.40,4136855.960,130190.171,143.990,143.258,142.519,234.134
10266218.64,4137256.564,130188.792,144.036,143.305,142.567,234.180
10266218.96,4137790.004,130186.955,144.098,143.368,142.632,234.242
10266219.36,4138455.679,130184.664,144.175,143.447,142.712,234.320
10266219.68,4138987.319,130182.834,144.237,143.510,142.776,234.382
10266220.04,4139584.455,130180.778,144.307,143.580,142.848,234.451
10266220.40,4140180.576,130178.726,144.376,143.651,142.920,234.521
10266220.72,4140709.609,130176.905,144.438,143.714,142.984,234.583
10266221.12,4141369.771,130174.632,144.516,143.793,143.064,234.660
10266221.44,4141896.995,130172.817,144.578,143.856,143.128,234.722
10266221.80,4142489.161,130170.779,144.647,143.927,143.200,234.791
10266222.16,4143080.308,130168.744,144.717,143.998,143.272,234.862
10266222.48,4143604.916,130166.939,144.779,144.061,143.336,234.924
10266222.80,4144128.717,130165.136,144.841,144.124,143.401,234.986
10266223.20,4144782.333,130162.886,144.918,144.202,143.481,235.063
10266223.52,4145304.317,130161.089,144.980,144.265,143.545,235.125
10266223.84,4145825.493,130159.295,145.042,144.328,143.609,235.187
10266224.20,4146410.848,130157.281,145.111,144.399,143.681,235.256
10266224.56,4146995.179,130155.269,145.181,144.470,143.753,235.326
10266224.88,4147513.723,130153.485,145.243,144.533,143.817,235.388
10266225.28,4148160.763,130151.258,145.320,144.612,143.897,235.466
10266225.60,4148677.482,130149.479,145.382,144.675,143.961,235.528
10266225.92,4149193.389,130147.704,145.444,144.738,144.025,235.590
10266226.32,4149837.129,130145.488,145.521,144.817,144.106,235.667
10266226.64,4150351.206,130143.719,145.583,144.880,144.170,235.729
10266227.00,4150928.569,130141.732,145.653,144.950,144.242,235.798
10266227.36,4151504.901,130139.749,145.722,145.021,144.314,235.868
10266227.68,4152016.330,130137.989,145.784,145.084,144.378,235.930
10266228.04,4152590.712,130136.012,145.854,145.155,144.450,235.999
10266228.40,4153164.060,130134.039,145.924,145.226,144.522,236.070
10266228.72,4153672.835,130132.288,145.985,145.289,144.586,236.132
10266229.08,4154244.229,130130.322,146.055,145.360,144.658,236.200
10266229.44,4154814.587,130128.359,146.125,145.431,144.730,236.271
10266229.76,4155320.701,130126.617,146.186,145.494,144.794,236.333
10266230.16,4155952.191,130124.444,146.264,145.572,144.875,236.410
10266230.48,4156456.460,130122.709,146.326,145.635,144.939,236.472
10266230.84,4157022.782,130120.760,146.395,145.706,145.011,236.541
10266231.20,4157588.063,130118.815,146.465,145.777,145.083,236.611
10266231.56,4158152.304,130116.873,146.534,145.848,145.155,236.680
10266231.92,4158715.503,130114.936,146.604,145.919,145.227,236.751
10266232.24,4159215.250,130113.216,146.666,145.982,145.291,236.812
10266232.60,4159776.480,130111.285,146.735,146.052,145.363,236.881
10266232.96,4160336.666,130109.357,146.805,146.123,145.435,236.952
10266233.28,4160833.732,130107.647,146.867,146.186,145.499,237.014
10266233.68,4161453.903,130105.513,146.944,146.265,145.580,237.091
10266234.00,4161949.110,130103.809,147.006,146.328,145.644,237.153
10266234.36,4162505.229,130101.896,147.076,146.399,145.716,237.222
10266234.72,4163060.300,130099.986,147.145,146.469,145.788,237.292
10266235.04,4163552.817,130098.292,147.207,146.532,145.852,237.354
10266235.40,4164105.907,130096.389,147.276,146.603,145.924,237.423
10266235.76,4164657.947,130094.489,147.346,146.674,145.996,237.493
10266236.08,4165147.767,130092.804,147.408,146.737,146.060,237.555
10266236.48,4165758.874,130090.702,147.485,146.816,146.140,237.633
10266236.80,4166246.824,130089.023,147.547,146.879,146.205,237.694
10266237.16,4166794.773,130087.138,147.617,146.950,146.277,237.763
10266237.52,4167341.669,130085.256,147.686,147.020,146.349,237.834
10266237.84,4167826.913,130083.587,147.748,147.083,146.413,237.895
10266238.16,4168311.323,130081.921,147.810,147.146,146.477,237.957
10266238.48,4168794.898,130080.257,147.872,147.209,146.541,238.019
10266238.84,4169337.923,130078.389,147.941,147.280,146.613,238.088
10266239.20,4169879.890,130076.525,148.011,147.351,146.685,238.158
10266239.52,4170360.751,130074.870,148.072,147.414,146.749,238.220
10266239.84,4170840.774,130073.219,148.134,147.477,146.813,238.282
10266240.16,4171319.961,130071.571,148.196,147.540,146.877,238.344
10266240.52,4171858.044,130069.720,148.266,147.611,146.950,238.413
10266240.88,4172395.066,130067.872,148.335,147.681,147.022,238.483
10266241.20,4172871.528,130066.234,148.397,147.744,147.086,238.545
10266241.56,4173406.544,130064.393,148.466,147.815,147.158,238.614
10266241.92,4173940.497,130062.556,148.536,147.886,147.230,238.684
10266242.24,4174414.228,130060.927,148.598,147.949,147.294,238.746
10266242.60,4174946.170,130059.097,148.667,148.020,147.366,238.815
10266242.96,4175477.047,130057.271,148.737,148.090,147.438,238.885
10266243.28,4175948.043,130055.651,148.799,148.153,147.502,238.947
10266243.60,4176418.195,130054.034,148.860,148.216,147.566,239.009
10266243.92,4176887.504,130052.420,148.922,148.279,147.631,239.071
10266244.24,4177355.970,130050.809,148.984,148.342,147.695,239.133
10266244.56,4177823.590,130049.200,149.046,148.405,147.759,239.194
10266244.80,4178173.751,130047.996,149.092,148.452,147.807,239.241
10266245.12,4178639.892,130046.393,149.154,148.515,147.871,239.303
10266245.44,4179105.187,130044.792,149.216,148.578,147.935,239.365
10266245.84,4179685.616,130042.796,149.293,148.657,148.015,239.442
10266246.16,4180149.006,130041.202,149.355,148.720,148.079,239.504
10266246.52,4180669.307,130039.413,149.424,148.791,148.151,239.573
10266246.88,4181188.534,130037.627,149.494,148.861,148.223,239.643
10266247.20,4181649.167,130036.043,149.556,148.924,148.288,239.705
10266247.56,4182166.364,130034.264,149.625,148.995,148.360,239.773
10266247.92,4182682.485,130032.489,149.695,149.066,148.432,239.844
10266248.24,4183140.356,130030.914,149.756,149.129,148.496,239.906
10266248.60,4183654.444,130029.146,149.826,149.200,148.568,239.974
10266248.96,4184167.453,130027.382,149.895,149.271,148.640,240.045
10266249.28,4184622.557,130025.817,149.957,149.333,148.704,240.106
10266249.64,4185133.528,130024.060,150.027,149.404,148.776,240.175
10266250.00,4185643.420,130022.306,150.096,149.475,148.848,240.246
10266250.36,4186152.232,130020.557,150.166,149.546,148.921,240.314
10266250.72,4186659.962,130018.811,150.235,149.617,148.993,240.385
10266251.04,4187110.369,130017.262,150.297,149.680,149.057,240.446
10266251.36,4187559.920,130015.716,150.359,149.742,149.121,240.508
10266251.72,4188064.643,130013.980,150.428,149.813,149.193,240.577
10266252.08,4188568.281,130012.248,150.497,149.884,149.265,240.647
10266252.40,4189015.049,130010.712,150.559,149.947,149.329,240.709
10266252.80,4189572.302,130008.796,150.636,150.026,149.409,240.786
10266253.12,4190017.140,130007.266,150.698,150.089,149.473,240.848
10266253.48,4190516.556,130005.549,150.768,150.159,149.545,240.917
10266253.84,4191014.884,130003.835,150.837,150.230,149.618,240.987
10266254.16,4191456.928,130002.315,150.899,150.293,149.682,241.049
10266254.52,4191953.200,130000.609,150.968,150.364,149.754,241.118
10266254.88,4192448.383,129998.906,151.038,150.435,149.826,241.188
10266255.20,4192887.629,129997.396,151.100,150.498,149.890,241.250
10266255.56,4193380.752,129995.701,151.169,150.568,149.962,241.319
10266255.92,4193872.782,129994.009,151.238,150.639,150.034,241.389
10266256.24,4194309.226,129992.508,151.300,150.702,150.098,241.451
10266256.56,4194744.806,129991.011,151.362,150.765,150.162,241.512
10266256.96,4195288.066,129989.143,151.439,150.844,150.243,241.590
10266257.28,4195721.701,129987.652,151.501,150.907,150.307,241.651
10266257.64,4196208.507,129985.978,151.570,150.977,150.379,241.720
10266258.00,4196694.217,129984.308,151.640,151.048,150.451,241.790
10266258.32,4197125.039,129982.827,151.702,151.111,150.515,241.852
10266258.64,4197554.994,129981.349,151.763,151.174,150.579,241.914
10266259.04,4198091.218,129979.505,151.840,151.253,150.659,241.991
10266259.36,4198519.221,129978.034,151.902,151.315,150.723,242.053
10266259.72,4198999.687,129976.382,151.972,151.386,150.795,242.122
10266260.08,4199479.054,129974.734,152.041,151.457,150.867,242.192
10266260.40,4199904.233,129973.272,152.103,151.520,150.932,242.254
10266260.76,4200381.521,129971.631,152.172,151.591,151.004,242.323
10266261.12,4200857.706,129969.994,152.242,151.661,151.076,242.393
10266261.44,4201280.057,129968.542,152.303,151.724,151.140,242.455
10266261.76,4201701.537,129967.093,152.365,151.787,151.204,242.516
10266262.12,4202174.660,129965.467,152.435,151.858,151.276,242.585
10266262.48,4202646.678,129963.844,152.504,151.929,151.348,242.655
10266262.80,4203065.323,129962.405,152.566,151.992,151.412,242.717
10266263.16,4203535.254,129960.789,152.635,152.062,151.484,242.786
10266263.52,4204004.079,129959.178,152.705,152.133,151.557,242.856
10266263.84,4204419.883,129957.748,152.766,152.196,151.621,242.918
10266264.20,4204886.617,129956.144,152.836,152.267,151.693,242.987
10266264.56,4205352.244,129954.543,152.905,152.338,151.765,243.057
10266264.88,4205765.203,129953.124,152.967,152.401,151.829,243.118
10266265.20,4206177.286,129951.707,153.028,152.463,151.893,243.180
10266265.56,4206639.831,129950.117,153.098,152.534,151.965,243.249
10266265.92,4207101.266,129948.531,153.167,152.605,152.037,243.319
10266266.24,4207510.498,129947.125,153.229,152.668,152.101,243.381
10266266.60,4207969.833,129945.546,153.298,152.739,152.174,243.450
10266266.96,4208428.057,129943.971,153.368,152.809,152.246,243.520
10266267.28,4208834.432,129942.574,153.430,152.872,152.310,243.581
10266267.64,4209290.553,129941.006,153.499,152.943,152.382,243.650
10266268.00,4209745.559,129939.442,153.568,153.014,152.454,243.720
10266268.32,4210149.073,129938.055,153.630,153.077,152.518,243.782
10266268.68,4210601.974,129936.498,153.699,153.147,152.590,243.851
10266269.04,4211053.758,129934.945,153.769,153.218,152.662,243.921
10266269.36,4211454.406,129933.568,153.831,153.281,152.726,243.983
10266269.68,4211854.172,129932.194,153.892,153.344,152.791,244.045
10266270.00,4212253.055,129930.823,153.954,153.407,152.855,244.106
10266270.32,4212651.054,129929.455,154.016,153.470,152.919,244.168
10266270.64,4213048.169,129928.091,154.077,153.533,152.983,244.230
10266270.88,4213345.425,129927.069,154.124,153.580,153.031,244.276
10266271.20,4213740.991,129925.709,154.185,153.643,153.095,244.338
10266271.56,4214184.946,129924.183,154.255,153.713,153.167,244.406
10266271.92,4214627.779,129922.661,154.324,153.784,153.239,244.477
10266272.24,4215020.467,129921.312,154.386,153.847,153.303,244.538
10266272.56,4215412.268,129919.965,154.447,153.910,153.367,244.600
10266272.88,4215803.182,129918.622,154.509,153.973,153.432,244.662
10266273.28,4216290.576,129916.947,154.586,154.051,153.512,244.739
10266273.60,4216679.493,129915.610,154.648,154.114,153.576,244.801
10266273.92,4217067.521,129914.276,154.710,154.177,153.640,244.862
10266274.28,4217502.989,129912.780,154.779,154.248,153.712,244.931
10266274.64,4217937.332,129911.287,154.848,154.319,153.784,245.001
10266274.96,4218322.469,129909.964,154.910,154.382,153.848,245.063
10266275.36,4218802.638,129908.313,154.987,154.460,153.928,245.140
10266275.68,4219185.771,129906.997,155.049,154.523,153.992,245.202
10266276.00,4219568.012,129905.683,155.110,154.586,154.057,245.263
10266276.36,4219996.968,129904.209,155.180,154.657,154.129,245.332
10266276.72,4220424.795,129902.739,155.249,154.727,154.201,245.402
10266277.04,4220804.136,129901.435,155.311,154.790,154.265,245.464
10266277.40,4221229.828,129899.972,155.380,154.861,154.337,245.533
10266277.76,4221654.389,129898.513,155.450,154.932,154.409,245.603
10266278.08,4222030.826,129897.220,155.511,154.995,154.473,245.665
10266278.44,4222453.249,129895.768,155.581,155.065,154.545,245.733
10266278.80,4222874.539,129894.320,155.650,155.136,154.617,245.803
10266279.12,4223248.067,129893.037,155.712,155.199,154.682,245.865
10266279.44,4223620.700,129891.756,155.773,155.262,154.746,245.927
10266279.84,4224085.230,129890.160,155.850,155.341,154.826,246.004
10266280.16,4224455.845,129888.886,155.912,155.403,154.890,246.066
10266280.48,4224825.563,129887.616,155.974,155.466,154.954,246.127
10266280.84,4225240.423,129886.190,156.043,155.537,155.026,246.196
10266281.20,4225654.146,129884.769,156.112,155.608,155.098,246.266
10266281.52,4226020.945,129883.508,156.174,155.671,155.162,246.328
10266281.88,4226432.520,129882.094,156.243,155.741,155.234,246.396
10266282.24,4226842.956,129880.684,156.313,155.812,155.307,246.466
10266282.56,4227206.831,129879.433,156.374,155.875,155.371,246.528
10266282.88,4227569.807,129878.186,156.436,155.938,155.435,246.590
10266283.28,4228022.260,129876.631,156.513,156.016,155.515,246.667
10266283.60,4228383.208,129875.391,156.575,156.079,155.579,246.729
10266283.96,4228788.197,129874.000,156.644,156.150,155.651,246.797
10266284.32,4229192.045,129872.612,156.713,156.221,155.723,246.867
10266284.68,4229594.750,129871.228,156.783,156.291,155.795,246.936
10266285.04,4229996.312,129869.848,156.852,156.362,155.868,247.006
10266285.36,4230352.297,129868.625,156.914,156.425,155.932,247.068
10266285.72,4230751.699,129867.253,156.983,156.496,156.004,247.137
10266286.08,4231149.957,129865.885,157.052,156.566,156.076,247.207
10266286.40,4231503.002,129864.671,157.114,156.629,156.140,247.268
10266286.72,4231855.143,129863.462,157.176,156.692,156.204,247.330
10266287.08,4232250.218,129862.104,157.245,156.763,156.276,247.399
10266287.44,4232644.147,129860.751,157.314,156.834,156.348,247.469
10266287.76,4232993.344,129859.551,157.376,156.896,156.412,247.530
10266288.08,4233341.633,129858.354,157.437,156.959,156.477,247.592
10266288.40,4233689.015,129857.161,157.499,157.022,156.541,247.654
10266288.76,4234078.735,129855.822,157.568,157.093,156.613,247.722
10266289.12,4234467.306,129854.487,157.638,157.164,156.685,247.792
10266289.44,4234811.738,129853.303,157.699,157.227,156.749,247.854
10266289.80,4235198.137,129851.976,157.769,157.297,156.821,247.923
10266290.16,4235583.385,129850.652,157.838,157.368,156.893,247.993
10266290.48,4235924.861,129849.479,157.900,157.431,156.957,248.054
10266290.80,4236265.427,129848.309,157.961,157.494,157.021,248.116
10266291.16,4236647.476,129846.996,158.031,157.564,157.094,248.185
10266291.52,4237028.372,129845.688,158.100,157.635,157.166,248.255
10266291.84,4237365.978,129844.528,158.162,157.698,157.230,248.316
10266292.20,4237744.696,129843.227,158.231,157.769,157.302,248.385
10266292.56,4238122.258,129841.929,158.300,157.839,157.374,248.455
10266292.88,4238456.900,129840.780,158.362,157.902,157.438,248.517
10266293.20,4238790.629,129839.633,158.423,157.965,157.502,248.578
10266293.60,4239206.506,129838.204,158.500,158.044,157.582,248.656
10266293.92,4239538.180,129837.065,158.562,158.107,157.647,248.717
10266294.24,4239868.940,129835.929,158.624,158.169,157.711,248.779
10266294.60,4240239.952,129834.654,158.693,158.240,157.783,248.847
10266294.96,4240609.805,129833.383,158.762,158.311,157.855,248.917
10266295.28,4240937.592,129832.257,158.824,158.374,157.919,248.979
10266295.60,4241264.463,129831.134,158.885,158.436,157.983,249.041
10266295.92,4241590.418,129830.015,158.947,158.499,158.047,249.102
10266296.24,4241915.456,129828.898,159.009,158.562,158.111,249.164
10266296.48,4242158.634,129828.063,159.055,158.609,158.159,249.210
10266296.80,4242482.068,129826.951,159.116,158.672,158.224,249.272
10266297.12,4242804.584,129825.843,159.178,158.735,158.288,249.334
10266297.48,4243166.319,129824.601,159.247,158.806,158.360,249.402
10266297.84,4243526.891,129823.362,159.317,158.876,158.432,249.472
10266298.16,4243846.424,129822.264,159.378,158.939,158.496,249.534
10266298.52,4244204.801,129821.033,159.447,159.010,158.568,249.602
10266298.88,4244562.013,129819.806,159.517,159.081,158.640,249.672
10266299.20,4244878.559,129818.719,159.578,159.144,158.704,249.734
10266299.60,4245272.947,129817.364,159.655,159.222,158.785,249.811
10266299.92,4245587.422,129816.284,159.717,159.285,158.849,249.873
10266300.24,4245900.976,129815.206,159.779,159.348,158.913,249.934
10266300.56,4246213.609,129814.132,159.840,159.411,158.977,249.996
10266300.88,4246525.320,129813.062,159.902,159.473,159.041,250.058
10266301.20,4246836.110,129811.994,159.963,159.536,159.105,250.119
10266301.52,4247145.977,129810.930,160.025,159.599,159.169,250.181
10266301.88,4247493.476,129809.736,160.094,159.670,159.241,250.250
10266302.24,4247839.806,129808.546,160.163,159.741,159.313,250.320
10266302.56,4248146.674,129807.492,160.225,159.803,159.378,250.381
10266302.92,4248490.796,129806.310,160.294,159.874,159.450,250.450
10266303.28,4248833.750,129805.132,160.364,159.945,159.522,250.520
10266303.60,4249137.615,129804.088,160.425,160.008,159.586,250.581
10266303.96,4249478.357,129802.918,160.494,160.078,159.658,250.650
